Model,Threshold,TP,TN,FP,FN,Accuracy,PrecisionPositive,RecallPositive,F1Positive,MacroF1,Selected
TEXTUAL,0.085000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.086000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.087000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.088000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.089000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.090000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.091000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.092000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.093000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.094000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.095000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.096000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.097000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.098000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.099000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.100000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.101000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.102000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.103000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.104000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.105000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.106000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.107000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.108000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.109000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.110000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.111000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.112000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.113000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.114000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.115000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.116000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.117000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.118000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.119000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.120000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.121000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.122000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.123000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.124000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.125000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.126000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.127000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.128000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.129000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.130000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.131000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.132000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.133000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.134000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.135000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.136000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.137000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.138000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.139000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.140000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.141000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.142000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.143000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.144000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.145000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.146000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.147000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.148000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.149000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.150000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.151000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.152000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.153000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.154000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.155000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.156000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.157000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.158000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.159000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.160000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.161000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.162000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.163000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.164000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.165000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.166000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.167000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.168000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.169000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.170000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.171000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.172000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.173000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.174000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.175000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.176000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.177000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.178000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.179000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.180000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.181000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.182000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.183000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.184000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.185000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.186000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.187000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.188000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.189000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.190000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.191000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.192000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.193000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.194000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.195000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.196000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.197000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.198000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.199000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.200000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.201000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.202000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.203000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.204000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.205000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.206000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.207000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.208000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.209000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.210000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.211000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.212000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.213000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.214000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.215000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.216000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.217000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.218000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.219000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.220000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.221000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.222000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.223000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.224000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.225000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.226000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.227000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.228000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.229000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.230000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.231000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.232000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.233000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.234000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.235000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.236000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.237000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.238000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.239000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.240000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.241000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.242000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.243000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.244000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.245000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.246000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.247000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.248000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.249000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.250000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.251000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.252000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.253000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.254000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.255000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.256000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.257000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.258000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.259000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.260000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.261000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.262000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.263000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.264000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.265000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.266000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.267000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.268000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.269000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.270000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.271000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.272000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.273000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.274000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.275000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.276000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.277000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.278000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.279000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.280000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.281000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.282000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.283000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.284000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.285000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.286000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.287000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.288000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.289000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.290000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.291000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.292000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.293000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.294000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.295000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.296000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.297000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.298000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.299000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.300000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.301000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.302000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.303000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.304000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.305000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.306000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.307000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.308000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.309000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.310000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.311000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.312000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.313000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.314000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.315000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.316000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.317000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.318000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.319000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.320000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.321000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.322000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.323000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.324000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.325000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.326000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.327000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.328000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.329000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.330000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.331000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.332000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.333000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.334000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.335000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.336000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.337000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.338000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.339000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.340000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.341000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.342000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.343000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.344000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.345000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.346000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.347000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.348000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.349000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.350000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.351000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.352000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.353000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.354000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.355000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.356000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.357000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.358000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.359000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.360000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.361000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.362000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.363000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.364000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.365000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.366000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.367000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.368000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.369000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.370000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.371000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.372000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.373000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
TEXTUAL,0.374000,2,0,3,0,0.400000,0.400000,1.000000,0.571429,0.285714,false
