fold,id,group,source_label,family_max,payroll,bank
0,A0A5960905B6EC78058181CCC8AC0CE5CC894945AB6D97889A599934D2BE636E,F-FACD83D8B4281A05571A,OTRO_DOCUMENTO,8.464234038309373e-05,4.92282296020207e-05,8.464234038309373e-05
0,A23CD835EFAEDB3FBA5B0DBCC69F01FFE20FA74C641B2699E3DA9074A50D1EBB,F-FACD83D8B4281A05571A,FACTURA,0.00017372985980010008,0.00017372985980010008,1.6480721542835478e-05
0,A2D1529D28326B4E8B236A002CD8E46D89D846C50E49B31D238067347F7D0223,F-FACD83D8B4281A05571A,FACTURA,9.291749802181311e-05,9.291749802181311e-05,1.569855288021442e-05
0,A2FDAD9EB62F9728D4A1369E94F1ED407FEE978FAA53FE7BA5035339AB1F6052,F-FACD83D8B4281A05571A,FACTURA,0.00010832861255505812,0.00010832861255505812,3.64896470714059e-05
0,A49F888D274CFE65CF21EB1527C95105513D9AC250238EECF5F46A3791478CBA,F-FACD83D8B4281A05571A,FACTURA,5.330977202786202e-05,5.330977202786202e-05,1.168489981673072e-05
0,A545E9BB46897229592B7E4460C235D68B749F58E268ADED69BEEC775BA2D440,F-FACD83D8B4281A05571A,FACTURA,8.350857092373961e-05,8.350857092373961e-05,2.653918608039143e-05
0,AABF7B716F6EFB57A9B2A94209DC35148FE057B9591E0019F999ED73BEC22319,F-FACD83D8B4281A05571A,FACTURA,7.668769165344182e-05,7.668769165344182e-05,1.3119198911076464e-05
0,AB884F3366C4525F87C6694CA20947481EF300287DE4867EB133E4C54BBFC69F,F-FACD83D8B4281A05571A,FACTURA,0.00010651634577237791,0.00010651634577237791,2.3478864640929002e-05
0,ABDDFA8881E4CD0ED1415E127247052AE060CE64BD2FACE5989B2E277F168543,F-FACD83D8B4281A05571A,FACTURA,0.00021812317729364772,0.00021812317729364772,1.4416416308055138e-05
0,AD2799635E27A7E0E1451185C9AC53A3007944660C2909B4A3901B48049DFC74,F-FACD83D8B4281A05571A,FACTURA,5.99758456342979e-05,5.99758456342979e-05,4.775647977053649e-06
0,AD38ECC329BC2D1D9C7EB6B476156A3E757E51B81A8781D479A9C382D6413B41,F-FACD83D8B4281A05571A,FACTURA,2.6249954959342237e-05,2.6249954959342237e-05,1.4950479417697272e-06
0,ADDFD63B7C42F1260D78911245A68E078B8F253673927689B4CC49220FF7EB57,F-FACD83D8B4281A05571A,FACTURA,3.358642159324895e-05,3.358642159324895e-05,3.495141631942935e-06
0,AE48F358ED15E164307B6F3416EA2A65B1ED9601E64C1F0F9578C8454C395CA4,F-FACD83D8B4281A05571A,FACTURA,9.144819637781609e-05,9.144819637781609e-05,1.5298300392737193e-05
0,AE6555FAEED3F6DA119B234934065DE34014B600D497678D3CA282EC4EE3AFAC,F-FACD83D8B4281A05571A,FACTURA,7.489175023404976e-05,7.489175023404976e-05,6.409303894799588e-06
0,AF8B6445B3070AB2870510DFF2CAD430EBA17F2CDE35338DFBAF13D2E9EDA8A7,F-FACD83D8B4281A05571A,FACTURA,0.00010930763315403776,0.00010930763315403776,3.1906421415049696e-05
0,B037CD5D6C3DBFE242C1D48A41B2E684E3A06C137605AD08407CCABBF0300E9C,F-FACD83D8B4281A05571A,FACTURA,2.5279766296613288e-05,2.5279766296613288e-05,4.434002896435759e-06
0,B0A4197888EA55EB0525400667380D7303F51FA37116676CBF8C89C3C4576029,F-FACD83D8B4281A05571A,FACTURA,5.635976216785417e-05,5.635976216785417e-05,2.541049377108715e-05
0,B155575B3E5AA921C9BE814DB5AE231CE4A154F9464C903FFF45753EDF9BB098,F-FACD83D8B4281A05571A,FACTURA,0.00011907507260196727,0.00011907507260196727,2.5461124852370307e-05
0,B261F434C6894AF945296D248F09A6B8DFCADCFD119DC890EDE995D62C59E4AB,F-FACD83D8B4281A05571A,FACTURA,6.001627386917492e-05,6.001627386917492e-05,4.212749645209179e-06
0,B43FBD417EF3A374DBF2C0452FEBBCF37E606C43B32910257C5C61F0D456E116,F-FACD83D8B4281A05571A,FACTURA,3.373814001749526e-05,3.373814001749526e-05,1.0582580038274956e-06
0,B77D4EBDF02A914E4B6BB74E218EBA5B9F3C84F47E7C63F5DCAE563B8ABE7A72,F-FACD83D8B4281A05571A,FACTURA,6.038847427316411e-05,6.038847427316411e-05,8.06233937537987e-06
0,B80AFDA11B97B8B04E84D9CD740D359D1C596DF8F1D8F5F1FD844D8FEA257681,F-FACD83D8B4281A05571A,FACTURA,0.0002163957567662932,0.0002163957567662932,3.5604929366139114e-05
0,BA599EC41FE7E359E5A4333D2216B20E2F1B14EEC86D337177BBE86642EFBC1F,F-FACD83D8B4281A05571A,FACTURA,6.617896561671541e-05,6.617896561671541e-05,1.5804488272703106e-05
0,BA98CE4928F0A74D663B803FFB02DF2C63C5E0404FC89B630992D31DEF7B9B63,F-FACD83D8B4281A05571A,FACTURA,0.00024094184747016771,0.00024094184747016771,0.00015800757465216076
0,BAD58EFDAD38F78981FFC549AF4B2F8E08A05F91717C17C0926AD6E832356563,F-FACD83D8B4281A05571A,OTRO_DOCUMENTO,0.00017243157122726348,0.00017243157122726348,2.844132787392573e-05
0,BBE194D39B1BE0FC4F79746855975E750A39C4A50FF4BFDC2FD0EE6FA1BE1DE2,F-FACD83D8B4281A05571A,FACTURA,0.00010023281552362103,0.00010023281552362103,7.229223616681755e-06
0,BCDB3FA6314A6818D45588D3055054720B71C0FFD5AF1BF073F8B68C9823DB5C,F-FACD83D8B4281A05571A,FACTURA,3.5222165254970985e-05,3.5222165254970985e-05,1.2399515320114835e-05
0,BD24EA94A76C917A05925825C6264475970B3150A5DD24C5C1706E1BCE397335,F-FACD83D8B4281A05571A,FACTURA,2.3842957939851605e-05,2.3842957939851605e-05,4.328936049197258e-06
0,C467CA492CC79EDB963E9E4B1D87CB6B9AC232D99505BB4BFF97EA5240921873,F-FACD83D8B4281A05571A,FACTURA,5.194272410578483e-05,5.194272410578483e-05,1.3470226999893986e-05
0,C92C0422097D51A3D93193E6CF419568C35B45B68AE7BA0E8F044DAA781BDE27,F-FACD83D8B4281A05571A,OTRO_DOCUMENTO,6.457636500310572e-05,6.042904915333802e-05,6.457636500310572e-05
0,C94D2466ABBCA670AEB72345C937ECD41C9AE3519E58A521C3DC5E400F88B6CB,F-FACD83D8B4281A05571A,FACTURA,4.788595551515978e-05,4.788595551515978e-05,2.0681459389697173e-06
0,C9E25B0A4129298A70D0938226DC15E47A3489EE06D723D9F8A969C5193FB68D,F-FACD83D8B4281A05571A,FACTURA,6.91028642648562e-05,6.91028642648562e-05,3.6672123941387686e-06
0,CA106104222A9D6DF2CA34E8D58F08DB9F65369DFD4A2465C7836AFB52F4EABD,F-FACD83D8B4281A05571A,FACTURA,3.92771598834508e-05,3.92771598834508e-05,1.5992084585449737e-05
0,CACFCD72797B5F3FDBC68225A60AA5A14FBC6A696BDE7B0F8377B5B9A2BC254C,F-FACD83D8B4281A05571A,FACTURA,7.3481944694404e-05,7.3481944694404e-05,2.4507996677914866e-05
0,CBF1504F1A2BD20989734BB93F9A6B821D696DC3D9F026A3AE97DB428987BDF8,F-FACD83D8B4281A05571A,FACTURA,4.5761233421123126e-05,4.5761233421123126e-05,2.0509851720573415e-06
0,CCFC8856B2EE75B258F83A9BD8D590012639F2C3E9281B03568D96D0692E4D9A,F-FACD83D8B4281A05571A,OTRO_DOCUMENTO,8.232405345603466e-05,4.8722189239471416e-05,8.232405345603466e-05
0,D03C1B7D2CE5300F2A3C336A8087AE6560C158270F5B6818D0E8E90DA84B5550,F-FACD83D8B4281A05571A,FACTURA,5.069856965706572e-05,5.069856965706572e-05,2.423963444653211e-06
0,D19AD7052E1DA4CDC234A7E9C645D2FE992C1AEB9092802605F5BE4CC83326EF,F-FACD83D8B4281A05571A,FACTURA,5.1380268608726854e-05,5.1380268608726854e-05,1.2177445097304415e-05
0,D381BF2B9FE9921A149F2EB5C74207B1E5A4B543B3C045A18B09CA2D7F403833,F-FACD83D8B4281A05571A,FACTURA,4.182212704461075e-05,4.182212704461075e-05,1.8643566742846036e-06
0,D63E75967E91D0B192DBD248E1D804951B173B81CF9853489C12D08AC21EACFF,F-FACD83D8B4281A05571A,FACTURA,3.2640793517085346e-05,3.2640793517085346e-05,1.1667612730819966e-06
0,D69C5625C65854258AE9E71A91F752CC7CF79E424FB3FED772131793213E2817,F-FACD83D8B4281A05571A,FACTURA,3.158465833088857e-05,3.158465833088857e-05,6.5788118703696304e-06
0,D9447ECF57748BEF4988A73E44F26A440F700151DE00488453184DFA0B3BF88D,F-FACD83D8B4281A05571A,FACTURA,3.307020471535023e-05,3.307020471535023e-05,7.53613135022177e-06
0,D9687542799906085EC0185235899EE5C290FD8D41320CFA4E51C2C020D32952,F-FACD83D8B4281A05571A,FACTURA,3.1851769434880085e-05,3.1851769434880085e-05,6.832102564959969e-06
0,D9A662AF6AFE49CD7E0D29C5662AE48141573BFBDD571675FF24B6F4C47BA5B0,F-FACD83D8B4281A05571A,FACTURA,4.432705119163952e-05,4.432705119163952e-05,1.413140978263345e-05
0,DA1D000CCEC08FADA509471CD0E20F6C981AF95C559091A786FE724290F3DCD4,F-FACD83D8B4281A05571A,FACTURA,5.110581163746743e-05,5.110581163746743e-05,1.1986749037205533e-05
0,DA9100439F1D9A3B810F57E18F768FE200074871E2AC69D744B3736FEF1D21C4,F-FACD83D8B4281A05571A,FACTURA,6.044381413721616e-05,6.044381413721616e-05,8.176831656595449e-06
0,DAF83EEDC3D7764BA6C8D52B5F53F0AF0A298170E0DAA9D2C547D4E168418AF6,F-FACD83D8B4281A05571A,FACTURA,8.242573646788025e-05,8.242573646788025e-05,4.778756439131722e-06
0,DB673D2287ED075167C3AD89F1E5FDC18C3E581A75AE0FE0374AD0C4D6B099F8,F-FACD83D8B4281A05571A,FACTURA,4.894671992897435e-05,4.894671992897435e-05,3.0935759263985066e-06
0,DC6BEB8D08A58B12A06B43633D7954F4CCBBDCDB1158A8163B478E251B92DC00,F-FACD83D8B4281A05571A,FACTURA,0.00018889392905771572,5.2596069164873145e-05,0.00018889392905771572
0,E3907210A2F2D2D49FCEA7E4C99AB668D5AA7BD8771F20EF6057612BCF9F85DB,F-FACD83D8B4281A05571A,FACTURA,4.7874118791747214e-05,4.7874118791747214e-05,9.538689639837916e-06
0,E3E57561958F450655EFE21C39C6A1BD74B778E789835C7B5205A9E99203C24F,F-FACD83D8B4281A05571A,FACTURA,3.2608917037493594e-05,3.2608917037493594e-05,3.4932215036546523e-06
0,E417899D5543E4E7CB2D0AA826FD5695DAB8A3925730A905D316FA3996CE1A7B,F-FACD83D8B4281A05571A,FACTURA,0.00010370626699375607,0.00010370626699375607,7.239762420090116e-06
0,E5DAF9B7F340994A01C320E83B9D64BF4D91ABC9AB1925DFF36394D86760BC84,F-FACD83D8B4281A05571A,FACTURA,9.640084186406754e-05,9.640084186406754e-05,6.297042452917947e-05
0,E6B62C1D3E0FA12629EC352DE28028E3FFD836F43CD9ECA1407C095AF5275136,F-FACD83D8B4281A05571A,FACTURA,0.00024218678176021798,0.00024218678176021798,0.00017290845188452117
0,E6DEC7B41595AE659C40B9A202C8DBA4FAFA17EFDFA5C56EBE4E4AC33BF085F4,F-FACD83D8B4281A05571A,FACTURA,3.438312897746112e-05,3.438312897746112e-05,1.1542697930039427e-05
0,E8C278DBDA744A0F50B779C7A63DD07DF32F4DF3C5E6A278F59FADD4D7D7A128,F-FACD83D8B4281A05571A,FACTURA,4.8129620322681866e-05,4.8129620322681866e-05,1.4583364688911764e-05
0,E9EC9350980F5F090AC48F43BF269EA7107CCF279E2BCF7BFDEEFECADC2A016F,F-FACD83D8B4281A05571A,FACTURA,5.127485466069445e-05,5.127485466069445e-05,1.0693237828358699e-05
0,EBA323452EC7F15754E63AB2094D9D81C5BF968B786BEB95C927D4FD0C4ACA97,F-FACD83D8B4281A05571A,FACTURA,5.40502006123429e-05,5.40502006123429e-05,4.141427150906361e-06
0,ED19A5F8AEC4AD20435C707E6523CA381B42F4AB56B354CCBBD95F9D549BEFD4,F-FACD83D8B4281A05571A,FACTURA,6.289979380886015e-05,6.289979380886015e-05,4.818574927219704e-06
0,EDC54B347FB32B128E5218BB92547F4AA440585DF3915ABC4D44D90098E2B18E,F-FACD83D8B4281A05571A,FACTURA,0.000339124439227684,0.000339124439227684,6.864879448104508e-06
0,F02532D4FE739AE475EF518FE9ABF04523A9FCE2A2AF2966D6A8A65C39F06861,F-FACD83D8B4281A05571A,FACTURA,3.341576590221955e-05,3.341576590221955e-05,8.273333362571292e-06
0,F1D6DF38C956FF2FBF30C665EB678BEDC73541E868C90BBE1914DC39CFC81B74,F-FACD83D8B4281A05571A,FACTURA,0.00010370626699375607,0.00010370626699375607,7.239762420090116e-06
0,F3A3A486DF2712665DE56C52AF6656793D2486EDF2AA215E03C56349237419D6,F-FACD83D8B4281A05571A,FACTURA,8.62088619744052e-05,8.62088619744052e-05,2.619999170632714e-05
0,F443E494D46E40F1F5B004E0BC03FDCF866CA452BA358FAA128DE88FD1A1BFF2,F-FACD83D8B4281A05571A,FACTURA,5.30250517142708e-05,5.30250517142708e-05,1.3802104835725032e-05
0,F48A1CF87F8AE7742A2FE0A5582B1A27A673493A7DA2EDB8A8DADC5D2B77A63D,F-FACD83D8B4281A05571A,FACTURA,3.749626677569214e-05,3.749626677569214e-05,1.6456341392313514e-06
0,F59C802AC4208228045C36181C016950962BB99A00CD60D30068C9B2118271BC,F-FACD83D8B4281A05571A,FACTURA,6.932677787357185e-05,6.932677787357185e-05,1.691649658096295e-05
0,F6BD7A6DFD38FA6CC1436A75F1D68C77A0E0921050998B4803E87E4ED14FCD54,F-FACD83D8B4281A05571A,FACTURA,6.731195189112975e-05,6.731195189112975e-05,1.0697522673786116e-05
0,F6E6DBE4FEE024C94DDDF78999FDB798300445A5CE72C950DB209353CAF5E7E1,F-FACD83D8B4281A05571A,FACTURA,0.0005616289454451208,0.0005616289454451208,1.7654104260919855e-05
0,F725B4229EBD565A5BE6A7ADB42AEA4114D1EAB6002088E2EBD038F51BAB05DE,F-FACD83D8B4281A05571A,FACTURA,4.215803680772549e-05,4.215803680772549e-05,1.7268218806457007e-06
0,FBCDA7565A60AAB32926B68591BF2C7A86F408D46DC228AA9E5F98D76ADD8FD2,F-FACD83D8B4281A05571A,FACTURA,0.00010107045990866098,0.00010107045990866098,6.974537065868911e-06
0,FD0CE6D589C6F7FAA8B52B70D5AAF02E1683DFF17177426C2EF7C573B32B2998,F-FACD83D8B4281A05571A,FACTURA,7.052902787398317e-05,7.052902787398317e-05,5.866176347681652e-06
0,FD102BB007B1EA3F03EA7765BC8008838DD06D1745B09776C93A4EEE82F296B8,F-FACD83D8B4281A05571A,FACTURA,4.507874973075052e-05,4.507874973075052e-05,7.483902211780568e-06
0,FF045409E4708976F60CFA2E5A97D7A99302672D09D4EFB989C13B04774ADCEF,F-FACD83D8B4281A05571A,OTRO_DOCUMENTO,8.464234038309373e-05,4.92282296020207e-05,8.464234038309373e-05
0,FFBC84F8D220A03D34648EAFC0E9441B5AD9267065AD40A4E0C7CBB48D4F977D,F-FACD83D8B4281A05571A,FACTURA,5.91491175025963e-05,5.91491175025963e-05,2.068455748806776e-05
1,002865257C71829F722158FBCEDB282C220108C3B1CE07E08876E80BAEEA8EB2,F-EE08C7103D2458E54189,FACTURA,0.00010620979658756768,6.1043317130667414e-06,0.00010620979658756768
1,010343D4BCC6C1DB12C1129F149212B97C69C10242840BC5A303CC7B4AA87BAF,F-EE08C7103D2458E54189,FACTURA,3.083491777714529e-05,1.3774326051272912e-05,3.083491777714529e-05
1,030126CE7D614353FF03F90C126B6D2C3746D913B36523810DF4F1B51326D882,F-EE08C7103D2458E54189,FACTURA,7.289417936301248e-05,1.6688735023758275e-05,7.289417936301248e-05
1,0433389975EC3550CE85ABFB0C93FCD6D66B39F406A635F2A1B7ECFDAD2ACEE3,F-EE08C7103D2458E54189,FACTURA,6.775003957922395e-05,8.442185793840026e-06,6.775003957922395e-05
1,062D404B15F77BA8C0EABD59CB6BF2C7D319E561D80F744178F01EB08514EDCC,F-EE08C7103D2458E54189,FACTURA,4.822988595614778e-05,3.170720657991998e-05,4.822988595614778e-05
1,08EEB31E5FEA01CB1869C83A1C0AC14004D08320B9D98369B045EAFB33798242,F-EE08C7103D2458E54189,FACTURA,8.647999313197982e-05,8.647999313197982e-05,4.375108558011145e-05
1,092FC946D76F08809B4F70D8392FAD226E023A06ADE2E2D83DB28C2843BED2F2,F-EE08C7103D2458E54189,FACTURA,3.946381441046352e-05,7.5631881348890765e-06,3.946381441046352e-05
1,09F5F33D7AF68E713FCEBDED31CFDA8867C3B5839C983013AC4F4A3B4C64EADA,F-EE08C7103D2458E54189,FACTURA,5.8922955328468936e-05,1.6326652732018148e-05,5.8922955328468936e-05
1,0A0BE06602247C93290462DF94D533A35AAAF17CD8935188A9804FC6F3805C73,F-EE08C7103D2458E54189,FACTURA,3.450748450659691e-05,1.421656921629594e-05,3.450748450659691e-05
1,0B37339859B57A9C2AC42C87C0DF2B011049680AE88FE16FF6E3274F8C264E20,F-EE08C7103D2458E54189,FACTURA,6.040034301502881e-05,6.828610843778289e-06,6.040034301502881e-05
1,0D03C0C9105F3C3452B28F233E73D2389FECD8D0774EF2113973DCBAD9E3FA31,F-EE08C7103D2458E54189,FACTURA,2.8969487132636183e-05,8.508490770818116e-06,2.8969487132636183e-05
1,0D70848C8EA89E4E7A023B53FAAC0A2C6BE60CA305D26DB1FB3C56B832D88199,F-EE08C7103D2458E54189,FACTURA,0.00033369079882597687,0.00033369079882597687,2.7572060352525182e-05
1,0DB5D3275144FC50576194C8BE14F91BC04EF15CB58334D123857D8A15200121,F-EE08C7103D2458E54189,FACTURA,0.00021331513294147863,0.00021331513294147863,3.552773442834856e-05
1,0DDD4740926665B1F2CA1C85C2F251ECBDC8D72EA9155909898B72928455C029,F-EE08C7103D2458E54189,FACTURA,4.256629214874526e-05,1.3929439626004786e-05,4.256629214874526e-05
1,0DF43C24EE1C884E4D39EA52799AF8AC28734D207C295A02C543F7E84C2C5546,F-EE08C7103D2458E54189,FACTURA,0.00014130769672713355,8.986504810369149e-06,0.00014130769672713355
1,1015512E6F7CD4C5A4FC33C2AF6C359994ED5197589848BA4C7E5CD9F1F956B6,F-EE08C7103D2458E54189,FACTURA,4.489537989489271e-05,2.433018448967524e-05,4.489537989489271e-05
1,11E13B5C2625E4A99DF02BA77E51E0FF80A412F0891560027A439C52B2E2F1DB,F-EE08C7103D2458E54189,FACTURA,6.15808068418181e-05,2.1477100251877103e-05,6.15808068418181e-05
1,14381C127DC5AC3853B4712213EAB4470DD2A21AEFD09D12626E70E430315305,F-EE08C7103D2458E54189,FACTURA,3.605527795145103e-05,1.665846348178487e-05,3.605527795145103e-05
1,14888ABF52C795CD9248EFA6B5AD5883B0C2EDEE3B11EDC68A2B534DF582EA6C,F-EE08C7103D2458E54189,FACTURA,3.0329531150505594e-05,1.4599105123979034e-05,3.0329531150505594e-05
1,15017A95CAE592FF03AC85B9E98A3F558AC8C2B2382DE89708D086F963B8F662,F-EE08C7103D2458E54189,FACTURA,6.838885337690028e-05,5.498730815668195e-06,6.838885337690028e-05
1,15926288C19E4044088E6417ACB087ECBBE63143BD28306C232EE3218D138E82,F-EE08C7103D2458E54189,FACTURA,0.00010060755522057357,0.00010060755522057357,3.257830813936685e-05
1,160507D36E36A41452843EB5116EBE6860289D267FB2CEE2F49609A29C7BB91E,F-EE08C7103D2458E54189,FACTURA,2.918822821126569e-05,5.647963347956464e-06,2.918822821126569e-05
1,17645D40FA69A6828FBC913F3B3EAD8309B9DE2BA50E47598747209A0F923A62,F-EE08C7103D2458E54189,FACTURA,0.00043007000673078743,0.00030712215425436444,0.00043007000673078743
1,1838C5E4581C360065CA938F288AFE4710F33C0DFF2B9D832801704DAD65E410,F-EE08C7103D2458E54189,FACTURA,9.265276949143076e-05,9.265276949143076e-05,2.9577381471016672e-05
1,18662EDEE4B4C711C1906E7CE4BE366A758A1188B97E161AF48336D6A3DBAE48,F-EE08C7103D2458E54189,FACTURA,4.1235496463594126e-05,1.0171557104401642e-05,4.1235496463594126e-05
1,1879A4B5E7DA36E01B0F9CAF23754C27B06EA092E21F7A347CF60B15776875ED,F-EE08C7103D2458E54189,FACTURA,3.3990877889912774e-05,8.707360691208456e-06,3.3990877889912774e-05
1,1C8A8808678EDA0EE2B05BB8A61144E4290EE9E18251346BBD2683F09C7D888B,F-EE08C7103D2458E54189,FACTURA,9.527632697061939e-05,1.5043602559681812e-05,9.527632697061939e-05
1,1DC499A08B5A4C8EB40237A78633ACD98DF16FB8437876D106B4265CC4451588,F-EE08C7103D2458E54189,FACTURA,3.9235342402041656e-05,2.317485009151568e-05,3.9235342402041656e-05
1,1E9F93E9439263AB091E1FCFA2C61AE17A3F0F1AA79A93DF4A5306624A24BEBC,F-EE08C7103D2458E54189,FACTURA,5.482349340491892e-05,2.1539578727142514e-05,5.482349340491892e-05
1,1F74158A70E303CD4219E3F0A4C0F0EE744292D6CD4C7585ECB69924A9CF7E6A,F-EE08C7103D2458E54189,FACTURA,0.00016254939085796067,0.00016254939085796067,3.67296274809101e-05
1,1FE5EE8327E145829C17BEDC6ED8E4BE89C6EF299984C6A454FC15B2245B7981,F-EE08C7103D2458E54189,FACTURA,3.316235543972295e-05,6.837609870449784e-06,3.316235543972295e-05
1,21260D1DEB9F5FC490513022E1FD91F7B583EE94863480B42371917D5BADB457,F-EE08C7103D2458E54189,FACTURA,3.241862260898228e-05,1.9761501976779624e-05,3.241862260898228e-05
1,24508D57D9D2FE1CF19E71BF862D1C297C3B233C58E91B1FBCA2A8AB5AA2867E,F-EE08C7103D2458E54189,FACTURA,6.289452089529924e-05,6.289452089529924e-05,2.442108549631476e-05
1,2537FDF817D544D0E6993F9039C282B601828BF4030072FE60AA952C6CEBC923,F-EE08C7103D2458E54189,FACTURA,8.544504601349807e-05,2.5977040903078578e-05,8.544504601349807e-05
1,29C2F82AE52AB4771D5C4F02A6C04F9336214832AD7F90907EEA3FC074BA9648,F-EE08C7103D2458E54189,FACTURA,5.541115369970869e-05,5.541115369970869e-05,2.893760549563972e-05
1,2AB39536303132A97CD1C0CC132118D01E08A560594A6E39D2FBAD019CCA88B8,F-EE08C7103D2458E54189,FACTURA,7.637111640316913e-05,1.2151582048880292e-05,7.637111640316913e-05
1,2DE59A9D326B610580C5CD2FD4DB06C2676F42330654893AE8C8450A6D4D4A34,F-EE08C7103D2458E54189,FACTURA,6.359931855779895e-05,8.295986804097918e-06,6.359931855779895e-05
1,2F1D5E06F79A2F76079B037BAE6E3568CA2A2D1D4067A73E128B063D1695C71F,F-EE08C7103D2458E54189,FACTURA,3.641152560602451e-05,3.641152560602451e-05,3.0197166795242297e-05
1,2FCC1BD1A06E86082D591E36E506D1FA40D760EFC1B21FE4C217B4E322C6C14A,F-EE08C7103D2458E54189,FACTURA,5.227511535239628e-05,1.5721486618359598e-05,5.227511535239628e-05
1,3587E6AB03170DE4C4D020438261A603650DFBE85C168F60E09D5A73ECF0F860,F-EE08C7103D2458E54189,FACTURA,3.1140212057848234e-05,5.027318032641727e-06,3.1140212057848234e-05
1,36FC5A7B06DEF71BCE1C253544E436268CDF471309A124CAAFA87525DC567967,F-EE08C7103D2458E54189,FACTURA,2.982168211567556e-05,2.237433271109391e-05,2.982168211567556e-05
1,37346AA5BE6C72C4AC91E827A627194B4DE69914C851502B5823969191488907,F-EE08C7103D2458E54189,FACTURA,0.00010955765649390338,1.3655560135196063e-05,0.00010955765649390338
1,37A6D0A94246F3409B849117E8EBB1FB5C8C646076FAB878C3986C916D78CA50,F-EE08C7103D2458E54189,FACTURA,0.00033916212648305206,1.5740190394755512e-05,0.00033916212648305206
1,3959DC8DDC555027B604CAB5E54E1D05BE4D0005114FC1D9D1A12DF5024BE8FA,F-EE08C7103D2458E54189,FACTURA,3.226114738849948e-05,1.3375254195798841e-05,3.226114738849948e-05
1,3B3B2B7D2CD031EE37963465FA692B212B53D70F89D1BF8E20ACA17B0730AC3C,F-EE08C7103D2458E54189,FACTURA,5.5619930949831794e-05,5.5619930949831794e-05,4.981216630080121e-05
1,3B65E6820366B3DBEB321D2413EE1065ED029B71CE30AB20093BAA8A2659EF02,F-EE08C7103D2458E54189,FACTURA,5.724695276542085e-05,1.097223451689925e-05,5.724695276542085e-05
1,3BDB07DE2B4E3291CF884D0419933E905F79C6308B832D1062A765F933BE2EA4,F-EE08C7103D2458E54189,FACTURA,8.346351102985383e-05,4.559234300725511e-06,8.346351102985383e-05
1,3C07D634D9BF89F4C150A24582F2B4DCD64DD5167C90EEC00F74F9C1FEB0C46E,F-EE08C7103D2458E54189,FACTURA,4.135639133025551e-05,4.135639133025551e-05,3.749237843182422e-05
1,3C08823B6BEB2AC058AE85C93E20880C1789256E78F5819F739BEFBEF32C12B1,F-EE08C7103D2458E54189,FACTURA,3.337766897715151e-05,6.206255912603882e-06,3.337766897715151e-05
1,3CB56665C03B7DBEE10612C491C06940310FA1CAA12F5E60EB11EC8FDBFB658C,F-EE08C7103D2458E54189,FACTURA,4.1870019684684076e-05,1.5077311392739229e-05,4.1870019684684076e-05
1,3E45522CFD9F62F767CE2150A4069F6390FBC22546B2B001FED1E107889FA8CB,F-EE08C7103D2458E54189,FACTURA,4.114365172128811e-05,8.520799070070308e-06,4.114365172128811e-05
1,3EA186C4B49837C7FB05EAE4437DC86DC30D1BE2F504C0427A8587CEB8991904,F-EE08C7103D2458E54189,FACTURA,0.0001430395330592503,1.0249078735561192e-05,0.0001430395330592503
1,3EDF480C2549EFD6E0CBDB20BB4FC494A704DF9543460AAB84AB099C33CA0448,F-EE08C7103D2458E54189,FACTURA,4.872977840360395e-05,2.6604504944267678e-06,4.872977840360395e-05
1,41E235FFF0768A0E226B7442B231B9E3EDF721785B5DCBD3E02D90CE677EE006,F-EE08C7103D2458E54189,FACTURA,2.9490778790922848e-05,2.0673757210535024e-05,2.9490778790922848e-05
1,422D3FAB3F85F96C2E7A80FE31CFC85F8877D9E4AE6EACF7CF0AB95390D04131,F-EE08C7103D2458E54189,FACTURA,2.139157392847387e-05,1.1772970287700514e-05,2.139157392847387e-05
1,431F56F328D7ACC22FCD92975A61219F35A2F545F85FC5B895F1039D6429E614,F-EE08C7103D2458E54189,FACTURA,3.320017664062212e-05,1.0498038390831557e-05,3.320017664062212e-05
1,4495EDC17CFD460834C0F842FC7760393B774EEC257B27E818B723920946EEEC,F-EE08C7103D2458E54189,FACTURA,8.816003882122565e-05,1.4849252092406794e-05,8.816003882122565e-05
1,48CAE4F75B61624432A182135E7A304CE3D8308B2CA21033E0327368290C07D6,F-EE08C7103D2458E54189,FACTURA,4.3652233254503625e-05,2.116560566422662e-05,4.3652233254503625e-05
1,49ECAF7C70EC6A54728D8C4A2DC9FFD424F1690EC375E1F99838F91077835313,F-EE08C7103D2458E54189,FACTURA,6.36180606804704e-05,2.1337764987019053e-05,6.36180606804704e-05
1,4C22FB92DF5A4A145CDC9D5019E57BA5ED4E4827FF694366D6B0944C4318F5AF,F-EE08C7103D2458E54189,FACTURA,0.00017937283051214722,5.871017029245817e-05,0.00017937283051214722
1,4C6685A365CC99C51CBC8FE312A2F0063C627408D4702A1EAC4CEED67A7C4013,F-EE08C7103D2458E54189,FACTURA,3.528181586413807e-05,2.215757761770805e-05,3.528181586413807e-05
1,4C6BB600F039C52142DBE8128A7FD69A7D65E92612AE30CA9125B97C47207C0E,F-EE08C7103D2458E54189,FACTURA,4.9647532181765006e-05,4.143156983986141e-05,4.9647532181765006e-05
1,4D1F0EACC2E4513F3BE62918FE60325D100DBE5E2351203A9AF9412468D922EF,F-EE08C7103D2458E54189,FACTURA,3.876691214852241e-05,1.3930978588496886e-05,3.876691214852241e-05
