ShaA,ShaB,Reason
7E53EAEC3C1D84F7366B87F6375927162044A78723C19B68ED1C7E7FDE4185B3,05C97349F397582E8A6249A2D5709AD4923C3B38A7E21B050DE3374402BA58A1,HEADER_CUIT:33699685459
7E5442F653047ED7FDC7F3F5E3FB0941703D5508A6DD880D65AEDF9336446D94,11AA4176F3F4A2CC86037046B472339888DABD214272917A6929C087593E9D8E,HEADER_CUIT:30708979062
804CDD532AB841FFEB1AD54F73379984FF6D48BEA5D7D4C710BDFB9B1CCA822E,02304E5FCF9E9935C4B1CCBC0F4D759FDB9A45B27246309A1B9E5FB698A31BCA,HEADER_CUIT:30500006613
8055F436B8FD147B8B86E15A1DEDE16DC1E38F36E766AE84819837AA97A246FA,05C97349F397582E8A6249A2D5709AD4923C3B38A7E21B050DE3374402BA58A1,HEADER_CUIT:33699685459
80EA8AC4D75DCB8E1A8079A5C2BA9A0C929CA2C2D93DEDAF3D9A9EAE85A47D52,239BC30DB9260C6A5A365B595D11D3D601BD2A7FDDBFBBC6942F5C5B8DD2C39D,HEADER_CUIT:30717024393
80F8293DA32D79D925FA851C066FB4DF6378233EA2B89DDF5B3E47510D5C7F70,2177FA907AE027A8214549A497D8B20FAC11F03378434E82243735B41CDCCF90,HEADER_CUIT:30707503307
817AEA31523ADF117C9475551788C73D2777CC744CB01A2044FF86D6CF7511A0,02304E5FCF9E9935C4B1CCBC0F4D759FDB9A45B27246309A1B9E5FB698A31BCA,HEADER_CUIT:30500006613
8193A4E9A6585242D05EB8ACF18447F4336689F1967F687D954668A223E10FEF,02304E5FCF9E9935C4B1CCBC0F4D759FDB9A45B27246309A1B9E5FB698A31BCA,HEADER_CUIT:30500006613
82876378F7B9F89F134D15F817A4672D52B26BB9F047FDA734201116486A0AF7,31DE1A416B6D580B5D1165E5D6C5C466715632F4D72D78BC2E8810AB73DE5B28,HEADER_CUIT:30598910045
82F699C0366E2AB9ABE9671D5905CD7178E2B1233EE193DAB4FE55EE4C5CCA86,2177FA907AE027A8214549A497D8B20FAC11F03378434E82243735B41CDCCF90,HEADER_CUIT:30707503307
83D3787D3C1C67BDE0CF0859A1C1CFBAFD12CB2A08DCEACFED823A939AB86448,1F9DD0B2BF3B5C5D6D46D3091174ECB7FD8813A730E6E775358AF0ABAC13456B,HEADER_CUIT:30711958033
83E0306FF5707DBDEBFC9AD88A3634DF1D24B33FAA5A733B74A629090F74A53D,34E7190B10DE1060A821BA5B262D16CF469116C53FAA10A487AE71EDA02DE220,EXISTING_GROUP:factura-familia-aquavita
83FF610427EDDFDCACCC0701011861D95A017E8EFFEDC212097521687AEA30A5,0EB8DBCEF6C1E861455CAB45F0D946F37D5FE111851DE63421E53868D0344CED,HEADER_CUIT:30679636037
849C6ED1AD7AF7C311AB235C076CE496C3E2C6EDDC49C89E71131948C2006E88,09CB14F715B5C41BB9EF57C4DB54A53397E380B9647D9DF3125089BF05529B3D,HEADER_CUIT:30709391379
85D52AFF44CBF04ED95630DCC02108C8ABACF6CA5F68BDB19D81EA8EA045AB8C,31DE1A416B6D580B5D1165E5D6C5C466715632F4D72D78BC2E8810AB73DE5B28,HEADER_CUIT:30598910045
85E85EF47B9912751729A2A2423C70CF214EEEBA2C81376F2AB82802F5F6AC0B,02304E5FCF9E9935C4B1CCBC0F4D759FDB9A45B27246309A1B9E5FB698A31BCA,HEADER_CUIT:30500006613
867FDA07834A5F9E1870FD6A838747905508E8320AB565641967C1A12771787D,7A42AB7B07D6B1456B076BCFEC0970063A3F2BC7E8A66A4839868AEF84D71108,HEADER_CUIT:30638203797
86C678C7F385714269F42E69A8DBB7CF3E1DD7DC25C93C12606893609B093A14,1A4F808049D1A37F4E6AB760DD7135F61503613DEB13BADD69E536FEA2FC6B9F,HEADER_CUIT:30541682372
872FB7DA763A4201C73317F430045C9C678991CFBA2936CCA0C6AF6F3E507B02,05C97349F397582E8A6249A2D5709AD4923C3B38A7E21B050DE3374402BA58A1,HEADER_CUIT:33699685459
87AF9B6C07186BDDB815D96BE317D66144F33FF28A3E4C7CB8D3B2D0DBACB3A6,214391B212DE575A749E2CE564AB831866F3B4E810B804B112AFFECC4A0DC0C5,HEADER_CUIT:30657863676
87B98EFA5585D960ED2FDD4D68C403CDC07905085C906C38415492B984527BA2,02304E5FCF9E9935C4B1CCBC0F4D759FDB9A45B27246309A1B9E5FB698A31BCA,HEADER_CUIT:30500006613
8917BAA13BA61484647B999B3C2D3D200AAFA5D1966DAB78A37658F450646190,072B001D7FDCB00B166EE67FDDEE8BE382F3BA7FB76113DE6F258CAC2DEDFF3E,HEADER_CUIT:30669701639
8948EFE038972CDAA69FBA12222372A32FAB25660E9FE688F303C0843F57B065,239BC30DB9260C6A5A365B595D11D3D601BD2A7FDDBFBBC6942F5C5B8DD2C39D,HEADER_CUIT:30717024393
89CD8A66DBF9038B0A5FB43B087E7D847FFD18F69247614B77516C71D08316A9,49877C939058E0CCF767C71D8946B7FCC3FB9479A1D831926B45806AA43E9F4B,HEADER_CUIT:30502648302
8A98B36B86D14525DBB239EC247A4C69EC070884F059CEACB00B551F187AEDA1,072B001D7FDCB00B166EE67FDDEE8BE382F3BA7FB76113DE6F258CAC2DEDFF3E,HEADER_CUIT:30669701639
8AB10F657AC45624CBA60319A6D6E3903B0796C20680B4F0128F2E29EC6814B9,02304E5FCF9E9935C4B1CCBC0F4D759FDB9A45B27246309A1B9E5FB698A31BCA,HEADER_CUIT:30500006613
8B5CA18A91177CF5FEE4C93A727A39D67FC6CC06FECC508B41ECCD19AEB5EA5F,2177FA907AE027A8214549A497D8B20FAC11F03378434E82243735B41CDCCF90,HEADER_CUIT:30707503307
8BB9D2636F55F41E4CB1CD002B4DBEBD24F0787A984AEF0D6EDDA69E4FA31FB3,0EA83AC8EB655DEA62FEAFEB9AA0E382503A8BAE3EE20782767D39071CB570D8,HEADER_CUIT:30693821653
8C2046C4378D46D95FED8002878E4BD3B02155EC99FB9A2675BE2CAE794ACF94,02304E5FCF9E9935C4B1CCBC0F4D759FDB9A45B27246309A1B9E5FB698A31BCA,HEADER_CUIT:30500006613
8CAAFE798C6ACB7B58901EB74CAB329FA4B7ABA8669B73976F3978ED6F448F62,106447D8042022E7A7E537E2F456DA614B64B7F191C70E08B6E6C5335ED5C164,HEADER_CUIT:30546969874
8DF2E61CB78D3570A650346617661BA99AE20F5CA8F318BAE9757A5E35C21583,02304E5FCF9E9935C4B1CCBC0F4D759FDB9A45B27246309A1B9E5FB698A31BCA,HEADER_CUIT:30500006613
8E4314A5E5DC08A45F4D222B5F89D64EAB6BE0A4C07D4833F629D06A1D75BFB8,604E2F0DE59B3E53C81E10C19EF41919C706C5162FDA1CA3D8C91427244E5B7D,HEADER_CUIT:30717404811
9135FD3D4AA827A2D80A1AE09E0FA9DFA0FFCC62DC88FF54E7754CFB2894C77C,593ABDF0EE3E91506269EFD5CCA99B3AF04A888A7A0AE4D24D96583F8DC9E8BA,HEADER_CUIT:30646743199
922029A70D288AB1837BE93B8FBE4EE53EDEC6A4F68E7135A308E99B69D04321,0393CB3ABBE474C6B489BC46868FD98792B23A13B723C0F5196587EC98CCF160,HEADER_CUIT:30707889434
92914214759A1969F8F6DA6FC3EAF436EEC02704E5B3141C282C9D183B15D2BC,030126CE7D614353FF03F90C126B6D2C3746D913B36523810DF4F1B51326D882,EXISTING_GROUP:factura-familia-arca-fce-standard
92B614E47B9608F67B6EC997AE08D635D414797CBDC49247FE6DBCEB5B82FDB1,05C97349F397582E8A6249A2D5709AD4923C3B38A7E21B050DE3374402BA58A1,HEADER_CUIT:33699685459
92D639C30E3FAC88364D4F2E29B816EB25CD4A72864407601A824CC9A06A7039,05C97349F397582E8A6249A2D5709AD4923C3B38A7E21B050DE3374402BA58A1,HEADER_CUIT:33699685459
93ED3048D26C9F4020F5417C660C4EB42975A4594C363AD06DD43CB34564B176,04622502B384DAAEF8528EC21E2AB0A275228BE920F7620586EB7594F8385E50,HEADER_CUIT:30685843400
94D9135E1417E8510FB69278BAF7DD9FEDE9C2B0BAB17D52060FAE0B7AF4009D,1630D16F8FDB2A7721ACEF572A7F8E2CB269845113E8B30AB282FF65B3372AA2,HEADER_CUIT:33692134309
95AF2B3D9E304F20830DD6D2986A230CE395D8B5FDA0B8BBC25E9B9E712B11AE,14A75A878D1C46176EA9AB48865A6D723CE20D76A39D0BAAD77767EAD1EC2DD1,HEADER_CUIT:30516384618
963E9941D8D3A90BDACCFDDA949B7EEDD535A2ED456FA063B67893EC4D759786,030126CE7D614353FF03F90C126B6D2C3746D913B36523810DF4F1B51326D882,EXISTING_GROUP:factura-familia-arca-fce-standard
99FA880F2D49DFE12B9ABE055A03BC9E9CBF2C7F90B7D6DBCBCB180E5161955C,05C97349F397582E8A6249A2D5709AD4923C3B38A7E21B050DE3374402BA58A1,HEADER_CUIT:33699685459
9A63DF60A2B989883B62B7EEFF890A651A0823FF651B548C7110C9841D9FEAE6,239BC30DB9260C6A5A365B595D11D3D601BD2A7FDDBFBBC6942F5C5B8DD2C39D,HEADER_CUIT:30717024393
9B84CC3980E75FFDADA63A4445C66561B2DA457969B183C72D13ABA914AC9F92,1A4F808049D1A37F4E6AB760DD7135F61503613DEB13BADD69E536FEA2FC6B9F,HEADER_CUIT:30541682372
9D89F0FF0433FB4667E9F658F85408E09DB8586C1753019CD4818FCF59108DD4,1A4F808049D1A37F4E6AB760DD7135F61503613DEB13BADD69E536FEA2FC6B9F,HEADER_CUIT:30541682372
9F3EE50DB8332F50B686622FE67CF9DA5389B73AF85744453A7B53B450F624E6,1070D74119877C31496D76A77F5B15F0608CB4054729C553008B3AC97A34E774,HEADER_CUIT:33709665559
9F53B7B116A3A51215A962D081E818A335EE37123DC694D717E93A4986D8F2BD,0EA83AC8EB655DEA62FEAFEB9AA0E382503A8BAE3EE20782767D39071CB570D8,HEADER_CUIT:30693821653
9FD5F8D949B31CA77F5739AA8A21CD75F381E1A6BA5DDAB30CF452EF87A54219,05C97349F397582E8A6249A2D5709AD4923C3B38A7E21B050DE3374402BA58A1,HEADER_CUIT:33699685459
A0C0B2292DF6F4D62380D4BC1C7AE4868469167C17D7B00295326D1D8E0B4E7D,239BC30DB9260C6A5A365B595D11D3D601BD2A7FDDBFBBC6942F5C5B8DD2C39D,HEADER_CUIT:30717024393
A1D50F46C5C96EF705178501DD55652D1069DE6B361A845D599F13098446FE80,072B001D7FDCB00B166EE67FDDEE8BE382F3BA7FB76113DE6F258CAC2DEDFF3E,HEADER_CUIT:30669701639
A2EA23940C35D7E63B9C3509DA8730B68CB48C9F9F69CDD174FD74CD27DE82FD,0393CB3ABBE474C6B489BC46868FD98792B23A13B723C0F5196587EC98CCF160,HEADER_CUIT:30707889434
A33EA9E8D636C9EC2984B0439A944F4E90BDC95C4DA175B598A46CD411C0D550,04959C36E447DCC51D86DB7A3E13AA2F054F7A5405E116EDD2D0685F84DDF048,HEADER_CUIT:30612251904
A480BD7BF2D262AB240B04C4F67E20BB6D107695A8DC01D209B965B7DF8F1D22,02304E5FCF9E9935C4B1CCBC0F4D759FDB9A45B27246309A1B9E5FB698A31BCA,HEADER_CUIT:30500006613
A5D596CC95D40058EBAB004E9B7D0CD5CDFC8C026CECA39BD2985DA63EE8C44C,02304E5FCF9E9935C4B1CCBC0F4D759FDB9A45B27246309A1B9E5FB698A31BCA,HEADER_CUIT:30500006613
A72DB0F4550183329E062A5BBE470D8FFA6C455B462AABD94B50E55F8D1F1629,239BC30DB9260C6A5A365B595D11D3D601BD2A7FDDBFBBC6942F5C5B8DD2C39D,HEADER_CUIT:30717024393
A7BADE04443004116FBA8D61734FD935ADA2B9C23ACC045FDB2BD7DE36EDEB9E,09BA9B13C67BBB69B0C9194C5E68E80D92DE3F0D572EEB90223E1DFDA26B67E7,HEADER_CUIT:30516385460
A7EEF61CBC21D206720339275678C25A6C47A3A09E9DEB38D901E03BB5657EAA,49877C939058E0CCF767C71D8946B7FCC3FB9479A1D831926B45806AA43E9F4B,HEADER_CUIT:30502648302
A823C02E8A81B443C25AA8306D55ADDE4F816161F1CF25A68327148A8EB04038,1E3A54E29CDFD98200A8968E8ED2B1DDDE4DDCC94F9FA7FA24A7FF973C6256A2,HEADER_CUIT:30709236489
A8F0331BAF8D9E7B9ED28CD8B900BF486AEFFB7A38F1DF2EE711D3D8E15BD33C,239BC30DB9260C6A5A365B595D11D3D601BD2A7FDDBFBBC6942F5C5B8DD2C39D,HEADER_CUIT:30717024393
A92813FAF3F630A2BD56EE3BFD4698B7F02E73AB258E69060425422B9409202C,02304E5FCF9E9935C4B1CCBC0F4D759FDB9A45B27246309A1B9E5FB698A31BCA,HEADER_CUIT:30500006613
AAACD05AB2F9D7F8E822DC08530454028431294811101A531E80A9C923A5FEE5,0C119B261945873CEB350567C4B9047A452E5075ADB4DC72F247453378F3D6C2,HEADER_CUIT:30608298815
AAF93BE68662AE6CFF480483FCE1E287B6C015A1639FDD0D222FBB2ACE8EF0EA,106447D8042022E7A7E537E2F456DA614B64B7F191C70E08B6E6C5335ED5C164,HEADER_CUIT:30546969874
AB024B93E8B5777C028652601EEB9B237BDF2C8F8FFEF47DED32E4E522CD8A98,0EA83AC8EB655DEA62FEAFEB9AA0E382503A8BAE3EE20782767D39071CB570D8,HEADER_CUIT:30693821653
AB0C583E646597C83850FE9C08448F796CBA142A0E028D788A4966911C47F5D4,64FB474B146A0EB177D75CB68476D6BCE12EF039503945B080FCA1CE3484EB2E,HEADER_CUIT:30658562246
AB0D83C3DF9CFBA31A1263817C970E11E1100483FEAEB9FF1B3648423B98EC50,02304E5FCF9E9935C4B1CCBC0F4D759FDB9A45B27246309A1B9E5FB698A31BCA,HEADER_CUIT:30500006613
AB94A237AF2D65D4C357CC6BDB8C537E436906E3A8557631EEB6385ECB3D9092,8B413A28B2078C81F33BFA43153D0505069C9EC5CB4BCFF69F9E3BFD8B2BEB65,HEADER_CUIT:30688013999
AC210970B60755DAE67F8AD826EC33C8D206E8CD176E4360ACF31D68C83F8793,0393CB3ABBE474C6B489BC46868FD98792B23A13B723C0F5196587EC98CCF160,HEADER_CUIT:30707889434
AC42650CDBF054A8D47F42B00BB5D1DC80ED46BF8F1B3CAE8266DB2B168C2931,02304E5FCF9E9935C4B1CCBC0F4D759FDB9A45B27246309A1B9E5FB698A31BCA,HEADER_CUIT:30500006613
AD9F6F5A72D8131D0B85D1003E8B63494A646AE1FBC81D1BC7120048ABA7E675,2561CB08DF5796D2821965653E2B99FDC224AA0A34497D57DB56B176A047078E,HEADER_CUIT:33628189159
ADDB4C168C1550A2B9FE56FC3AED90EE296C7A21C60ADFAA1EA904B4D4A4EF14,05C97349F397582E8A6249A2D5709AD4923C3B38A7E21B050DE3374402BA58A1,HEADER_CUIT:33699685459
AEDC467B81545A573C8CF5C8878CF82047F638848F57F6CCD09D6E39D8261EEC,194F2DA87B4471D4F618FDAFBE7C074F5DB1BC27D67350BC9E865BDBEDECF437,HEADER_CUIT:33712026559
AF5D2B37C4A7BA2FDD20D1628E4F2A743D3DB07A1C79A59923CE70E491A1FD3C,1630D16F8FDB2A7721ACEF572A7F8E2CB269845113E8B30AB282FF65B3372AA2,HEADER_CUIT:33692134309
AFF325F3A733F9A677C3A3E186A0D82D09D54DD9E9F5B308B9BAC208AD45C823,18F037E71275BAC8EB6B9907A801BB8596276D931C4A89D42AD4A1DDB99C44C7,HEADER_CUIT:30711969426
AFF82FA6EF3277DD84FB0590FEFDAA94384C7C16B8DD7E888E0AC3694B287D74,02304E5FCF9E9935C4B1CCBC0F4D759FDB9A45B27246309A1B9E5FB698A31BCA,HEADER_CUIT:30500006613
B183B3C2FBEA842AA2E1271A4F4F99AD84CB291E37911A846655D8B7C3B6F0F7,3076FFDD9F418AFDD5B31CC18B36AE05E9490A0F72498EE2BFBCD31D7E64BFA2,HEADER_CUIT:30687323676
B1B444D5C28E363D53F6B12D8C4C7DF8467BAB97FE461D554C77EFB1CDBB7F49,239BC30DB9260C6A5A365B595D11D3D601BD2A7FDDBFBBC6942F5C5B8DD2C39D,HEADER_CUIT:30717024393
B1F8C68688C815C4B2E622CE629A8FB8E1E167F946A31358C0DEEB2C2EE9067E,23AD11468F884AC31C8DE408789102DEF544877629136636911F54124071DBD5,HEADER_CUIT:33695098419
B341884895A7E88E7AFC455DC3EC66E90DD8C350A46B9E108870D244B79B4659,1630D16F8FDB2A7721ACEF572A7F8E2CB269845113E8B30AB282FF65B3372AA2,HEADER_CUIT:33692134309
B3E8F9A23D84DA4EF6F0BED0132ABEC06DBBCC00BADF676ED7BD7E71E44FDF73,02304E5FCF9E9935C4B1CCBC0F4D759FDB9A45B27246309A1B9E5FB698A31BCA,HEADER_CUIT:30500006613
B57482DDE36878A4671AE5BA62CF9F25F1093F7ADED072390756EA95F182680B,106447D8042022E7A7E537E2F456DA614B64B7F191C70E08B6E6C5335ED5C164,HEADER_CUIT:30546969874
B5FADEA794BC7EF56E6FCA4D6D51AA1D2416BC77A0A4768BD9F139BE4BF0C225,02304E5FCF9E9935C4B1CCBC0F4D759FDB9A45B27246309A1B9E5FB698A31BCA,HEADER_CUIT:30500006613
B659F8BCB146A10D8370F7CBC2A5C9DB45207D9B5EFB86E12A2786DA28051160,02304E5FCF9E9935C4B1CCBC0F4D759FDB9A45B27246309A1B9E5FB698A31BCA,HEADER_CUIT:30500006613
B8AE7CBF2367797B27297B4937F006864D0E40FEE96D9146C308CD0D36DA337B,11AA4176F3F4A2CC86037046B472339888DABD214272917A6929C087593E9D8E,HEADER_CUIT:30708979062
B93070BF6EF1E339140E1191F67AFA8C23ED42CD8CB6919AAABA95F879E06944,7A42AB7B07D6B1456B076BCFEC0970063A3F2BC7E8A66A4839868AEF84D71108,HEADER_CUIT:30638203797
BD7F4BAA498B98BEFACE0028528DCDF91D331EBEC91FDC934BAC440BB06984D5,09BA9B13C67BBB69B0C9194C5E68E80D92DE3F0D572EEB90223E1DFDA26B67E7,HEADER_CUIT:30516385460
BD8E11FCAEC9A44D6A00F4A35DDE7592D803BF3A213F1871A206063466741EDA,3076FFDD9F418AFDD5B31CC18B36AE05E9490A0F72498EE2BFBCD31D7E64BFA2,HEADER_CUIT:30687323676
BF3C8B6E0629580CD73B07E38158B2BAC03A920BD9965548A236F02203849DB0,322C40B36550B0F7D0049DA637513996B1C31F8F06C0B448E9EC872F4E972F4B,HEADER_CUIT:30615570539
BFFD180EBE36EB2FCECE5A43A00B3A494448C26094B5828BFC591E1D2471A8E2,05C97349F397582E8A6249A2D5709AD4923C3B38A7E21B050DE3374402BA58A1,HEADER_CUIT:33699685459
C238EF59EDB9D49A70524D1B4E2258BE7ADB7112A8DB168003703D1107F830DE,05C97349F397582E8A6249A2D5709AD4923C3B38A7E21B050DE3374402BA58A1,HEADER_CUIT:33699685459
C2B9C93B9693A319CF01C0A5D31F3962BF7E02F0006FD13871EDFC50CF7B4121,31DE1A416B6D580B5D1165E5D6C5C466715632F4D72D78BC2E8810AB73DE5B28,HEADER_CUIT:30598910045
C2C93818726DAC52E58536C78525B62A417DEC82F9491E4941E8AEE2CFA42B42,030126CE7D614353FF03F90C126B6D2C3746D913B36523810DF4F1B51326D882,EXISTING_GROUP:factura-familia-arca-fce-standard
C2EB6A13535F3DE855B61491DF1DF64399AFE2B4D93CD63ADCEA3D1ED9D79843,63CB5ECA5C3C698857A7AAC8979CD26F30C6E5E06D6CD2638A83F4412C48A852,HEADER_CUIT:30691590395
C319C6B40800192D8C5C6929BB122A9010982AAE9A0BEF468F446FBC156517F6,45F5B247A5364DD64478D657C6C312B930AFC35DA0F4A3692FCA89ABFF12D923,HEADER_CUIT:30708776609
C4C783AF2B933857EB298955FE50D6C2545FDB9101E0BDD7B25D70FB44DF54BA,05C97349F397582E8A6249A2D5709AD4923C3B38A7E21B050DE3374402BA58A1,HEADER_CUIT:33699685459
C6300AC74E673106078B4FF074BABAF9CEA63E7B19340AB6BC815529561AE286,0C119B261945873CEB350567C4B9047A452E5075ADB4DC72F247453378F3D6C2,HEADER_CUIT:30608298815
C954E8A98EC5F59434BC8FD7AD7063CDACEF485CA4C4172312005AAD894268AF,02304E5FCF9E9935C4B1CCBC0F4D759FDB9A45B27246309A1B9E5FB698A31BCA,HEADER_CUIT:30500006613
C975B3D927FB1E30EEDB65478115A3885467118916194B500FD55F0D0875019E,52A88A4DC787DDDBB8F9B392369383B8754539E3CC700CA09CAB17DC9897D3D7,HEADER_CUIT:30702652975
CA4B144974CDD331E904D3646E7F74FDAE6502B6CCDA4A0B4845C2FA9E2F6DB8,28FCC8808B0DEE25A850B6F4C5063E17FB94B3CB194917E84422E9F2A8C111A5,EXISTING_GROUP:otro-instruccion-transferencia-banco-patagonia
CA5815573EDC66C63A4E1C370F56EBCF13F7E9BC9D43C5822B4203E6DE295773,239BC30DB9260C6A5A365B595D11D3D601BD2A7FDDBFBBC6942F5C5B8DD2C39D,HEADER_CUIT:30717024393
CA769CD199134EC6C73A6A5BEBB8699D52DCBB3777A23F4B6A3B1C43A5AFDD10,A06521A0634D351B2C5C439A3E0724CF379301CCDA7FA4C0D9DEA962A8CC0644,HEADER_CUIT:30663363014
CD3258E1403C53DB4C5EACA945EF96391202785804131074295CCBE93FC71D03,123AAD179BE2ED44C1896B2F0972BA3A001D1258B084B8A1FE069BC1ACB1FF14,HEADER_CUIT:30708593512
CD62EF3902257F9D0D9EDFE7748D730B23A10FF66DAE8C736C7D48243599B816,11AA4176F3F4A2CC86037046B472339888DABD214272917A6929C087593E9D8E,HEADER_CUIT:30708979062
CD9318EA661D2FB16C3D12874E8EAC81E765FA9E0D34C4344277F566B3AF8225,05C97349F397582E8A6249A2D5709AD4923C3B38A7E21B050DE3374402BA58A1,HEADER_CUIT:33699685459
CDA31B4D8EB807890C25AEAC70F69CAE0352427C25F2FFB2206725CFD54D02E0,0EA83AC8EB655DEA62FEAFEB9AA0E382503A8BAE3EE20782767D39071CB570D8,HEADER_CUIT:30693821653
CDB639A0D68885C85F4A138356E228E627A7125AFD55A0013282FF29A7B544CB,02304E5FCF9E9935C4B1CCBC0F4D759FDB9A45B27246309A1B9E5FB698A31BCA,HEADER_CUIT:30500006613
CDBC9CE725ED68D5E561F53FC06928BA56FDBFA18A3AD897C4A45D143D1B1056,593ABDF0EE3E91506269EFD5CCA99B3AF04A888A7A0AE4D24D96583F8DC9E8BA,HEADER_CUIT:30646743199
CDCE4AFFBA4C7A14E62EC97B786AE463F5A06625309D2F3C7EC30632192363E0,14A75A878D1C46176EA9AB48865A6D723CE20D76A39D0BAAD77767EAD1EC2DD1,HEADER_CUIT:30516384618
CE75A76B5BD6AD4A5AA5A8EF5B73EB307AF3B4BB069F8B0B3439236ACA11D5C6,8046CECC2F808FA41C8D708DBCCDFFA069BB9BC26A69B03C857B80F14D8D5F5A,HEADER_CUIT:30692264785
CE8FCBD2CF90A20BBB9D66AB2A30CB610FCE462C7E45B6FDFE9CBD342FEBE461,047C2412F436FC2F8C7B9D8DBFB7073564E01625547D740A09685C4894783331,HEADER_CUIT:30710009275
CF55806E22A60868249F5E11CA3EEB47FDB2D1C6E287F0AF1F485328ABE9F391,05C97349F397582E8A6249A2D5709AD4923C3B38A7E21B050DE3374402BA58A1,HEADER_CUIT:33699685459
D05146FB2060EBDBA287EE9E6BF7E067D3365A74C7D3CBD8AEAE9E14BF6561D2,657E1FF4F3374E8D93CA51BEC8C1C7D4058C9E51797A97E15FCAFCF3A54FC356,HEADER_CUIT:30707436928
D0998159322E7036852951E3B6BB4631E0A5EF21ADFC0DFC39679D4F410C959F,B4C8FA3786E8BA119F3C5F40F1BF5868D7591D0E865FF2AF84F7235674F33C88,EXISTING_GROUP:factura-familia-condominio-pdi
D1C3AB6491904918D61A6BDA015E6A7EE394D45701861404B8118D23A1E5B413,C36EA90CDF92312554964CD3ACB96C75B2E21394D21321A1D5F6D16D7D2BC66B,HEADER_CUIT:30679700703
D24949793794B54566EF791877070947AF6F5BEA0E1AE4D9AD59D0C7311C7730,02304E5FCF9E9935C4B1CCBC0F4D759FDB9A45B27246309A1B9E5FB698A31BCA,HEADER_CUIT:30500006613
D278278F52A696DF386A5CD1DA883A54D42374905A42330A42B48E05DFBCE94F,3076FFDD9F418AFDD5B31CC18B36AE05E9490A0F72498EE2BFBCD31D7E64BFA2,HEADER_CUIT:30687323676
D2A1FEA80404D2D1A4B23C95DE89B524417590D6F0620757E9C5431264D9304B,02304E5FCF9E9935C4B1CCBC0F4D759FDB9A45B27246309A1B9E5FB698A31BCA,HEADER_CUIT:30500006613
D2A8D9364B112EECED6C20725E47D2602AD99DC6C1B68BA512896E809F5BA34C,02304E5FCF9E9935C4B1CCBC0F4D759FDB9A45B27246309A1B9E5FB698A31BCA,HEADER_CUIT:30500006613
D2A9D1946120EC88B3B109FE0E565AF998A3E46A6B1166F1B13DB93D0FA7F3CA,02304E5FCF9E9935C4B1CCBC0F4D759FDB9A45B27246309A1B9E5FB698A31BCA,HEADER_CUIT:30500006613
D2B9E973CC7A455B8CD888FF17D197A17E7EC0E6FB2A58C1496CD4DE23D30D58,4A0590BC6237913F4CED64245105B51A7CF2ABAB94E6753692FD646F3DB276D2,HEADER_CUIT:30611977766
D2C0B9DE3C41E1BFDB53F7DC61A911807A5C9B1B8F9BB3D7E8168813CD6BC613,02304E5FCF9E9935C4B1CCBC0F4D759FDB9A45B27246309A1B9E5FB698A31BCA,HEADER_CUIT:30500006613
D3E36860387BE716D4597FD2C877126526F57829E9098F72195483724D54C5D5,19CA2317F157D7F77CBA71C4C7DADA16BA98EB297488E5B8E29356E5C706F58E,HEADER_CUIT:30678814357
D41718D7740A44FC105BDCA62453EA10635C6857F3FFCD5C6FD6C0E517E74AB0,02304E5FCF9E9935C4B1CCBC0F4D759FDB9A45B27246309A1B9E5FB698A31BCA,HEADER_CUIT:30500006613
D429E736D82B111075BDA9E832F25D555146ABAFCF3885B9B4590A612F337A71,481956117B7BF5D84F3D09FF85452B875AA1D3150C90D00A6636B6433A2AEDC0,HEADER_CUIT:30718629612
D671BDC5F2B3050AB15E59B60046DA4F42DA331E6B20713D9334EE87F9BF0ADF,34EA03414CBB06206D7244C5291C0498F00B9631B15ED002F203E973BDFD8A2C,HEADER_CUIT:30610298601
D72C0946B3BAB976FE0144254A9CB9D0062673308D4DDED3AD7CB5A4033AB853,194F2DA87B4471D4F618FDAFBE7C074F5DB1BC27D67350BC9E865BDBEDECF437,HEADER_CUIT:33712026559
D7462435CD41449C4DDA2E47EC6C3E4E72476EAC6641C372CCD50010C87C158F,02304E5FCF9E9935C4B1CCBC0F4D759FDB9A45B27246309A1B9E5FB698A31BCA,HEADER_CUIT:30500006613
D824E365F415F5D652EE44C5D33E0033736730ABB817D16C48BC965DCF91B3EE,02304E5FCF9E9935C4B1CCBC0F4D759FDB9A45B27246309A1B9E5FB698A31BCA,HEADER_CUIT:30500006613
D857FEB48AD62E7DBEC97D9722B73D44F104600A567A48C8E682082554E1BC24,63CB5ECA5C3C698857A7AAC8979CD26F30C6E5E06D6CD2638A83F4412C48A852,HEADER_CUIT:30691590395
D9EBC7BBC241CD2CA87B4E02C42BDFAF74DC14B30A651D821476276C25EBEB9C,5203F69CB8A4BC26FE82B7B40A71C2EA99B2B09468C75F7F052A4C71100FE233,HEADER_CUIT:33546663669
DA11050BCD5399CFE1C38C68BE43E4EB616BA34DEF9C03A1F2D697BC2FB4CEA6,09CB14F715B5C41BB9EF57C4DB54A53397E380B9647D9DF3125089BF05529B3D,HEADER_CUIT:30709391379
DA130B72BC02828AAC651F9D5D53AF365733702FFF7BB13CDA53332E32148348,1E3A54E29CDFD98200A8968E8ED2B1DDDE4DDCC94F9FA7FA24A7FF973C6256A2,HEADER_CUIT:30709236489
